Item_ID	Sentence	Adj	Noun
40526:39	the australian government ’s medicare agency has released pregnancy figures showing 22 transgender men gave birth in the country last year.	transgender	men
40527:19	they add to the 228 trans men who have given birth in australia in the last decade.	trans	men
40532:80	rosewarne said that society needs to “ confront some the conceptions we have around pregnancy, parenting and child birth ” when thinking about trans men being pregnant and giving birth.	trans	men
40535:18	rosewarne also said that trans men are men, whether or not they ’ve had surgery and whether or not they later become pregnant.	trans	men
40537:34	the discussion happened as seahorse, a film about a trans man ’s pregnancy, screens at the 2019 melbourne international film festival.	trans	man
40539:17	mcconnell is a gay trans man and guardian journalist who chose to suspend his hormone treatment to carry his own baby.	trans	man
40564:9	” a transgender woman just made history in the ultra-conservative muslim -- majority bangladesh.	transgender	woman
40565:78	in a country where it is not only illegal to be gay, but laws are defined by traditional and strict religious views, a trans woman being elected councillor seems like a fever dream.	trans	woman
40597:8	a transgender woman in chicago was fatally stabbed and left for dead in an abandoned building.	transgender	woman
40602:19	transgender women, and specifically trans women of colour, face one of the highest murder rates of any demographic group.	trans	women
40612:70	the lgbt rights organisation human rights campaign said in a statement on thursday: “ hrc mourns ciara minaj carter, a black trans woman found fatally stabbed yesterday in chicago.	trans	woman
40613:56	“ carter ’s death is the 22nd known killing of a trans person in 2018 — and the second black trans woman to be killed in chicago in the last 5 weeks.	trans	woman
40618:16	” body of missing transgender woman found.	transgender	woman
40619:17	the body of a transgender woman who went missing last week has been found.	transgender	woman
40641:18	fry is the sixth known trans woman to be murdered in the us.	trans	woman
40644:36	miss trans america, christa leigh steele -- knudslien, was the first transgender woman killed this year.	transgender	woman
40648:18	viccky gutierrez was the second trans woman killed in the us in 2018.	trans	woman
40650:10	a third trans woman, tonya harvey, 35, was shot dead in buffalo, new york.	trans	woman
40656:32	gay actor matt bomer has signed on to play a transgender woman in an upcoming drama.	transgender	woman
40663:100	” but the news has not gone down well with some members of the transgender community, who are angry to see bomer following in a line of cis male actors to play transgender women.	transgender	women
40665:99	jamie clayton, a trans actress who appears in netflix series sense8, was among those to pick on the trend addressing bomer and michelle rodriguez, who is also playing a transgender man in an upcoming film.	transgender	man
40672:43	” she added: “ i am so happy to see now that transgender women and men are able to come out of the shadows finally and say ‘ look we ’re here.	transgender	women
40681:19	a 35 -- year -- old trans woman has been found dead with a gunshot wound in detroit.	trans	woman
40683:104	authorities are investigating claims by a 46 -- year -- old man who told officers that he was robbed in the area and fired a shot, but is unsure if he hit the trans woman.	trans	woman
40692:28	in september, it was revealed that trans woman janelle ortiz, who was also known as nikki enriquez, was allegedly murdered by a texas border patrol agent who authorities have described as behaving like a “ serial killer.	trans	woman
40695:16	londonn moore, another trans woman of colour, was found shot dead in charlotte county, florida in september.	trans	woman
40697:35	moore ’s death came just over a week after a different trans woman of colour, shantee tucker, was found shot dead in philadelphia.	trans	woman
40699:20	on august 30, two more trans women of colour were found dead on the same day.	trans	women
40701:77	in september, human rights campaign national press secretary sarah mcbride told pinknews: “ there is a growing epidemic of violence targeting transgender people, particularly black transgender women.	transgender	women
40716:52	“ the democratic party is four -- square behind it, and joe biden has announced that biological men should be allowed access to women ’s locker rooms in public schools across the country.	biological	men
40717:157	” carlson went on to discuss the story with the definitely very serious and legitimate news pundit matt walsh, a man who has previously compared trans people to lizards, insisted that no “ self -- respecting grown adult men ” would use emojis, and argued that the very existence of trans women serves to “ cheapen womanhood ”.	trans	women
40738:22	emma thompson signs open letter supporting transgender women.	transgender	women
40739:33	emma thompson has signed an open letter which supports transgender women and hits out at those trying to “ roll back ” their rights.	transgender	women
40743:24	” – open letter in support of transgender women.	transgender	women
40756:23	– open letter in support of trans women.	trans	women
40829:18	christian college kicks out tennessee transgender man for getting top surgery.	transgender	man
40830:28	a private christian college in the us suspended a transgender man for “ sexual perversion ” just hours after he got top surgery.	transgender	man
40857:24	” the challenge was led by four transgender women who were arrested in 2009 and punished for “ cross-dressing in public.	transgender	women
40858:30	” at the time of their 2009 conviction, the transgender women were told by a magistrate to “ go to church and give their lives to jesus christ, ” and were handed fines of approximately$ 100 us dollars each.	transgender	women
40900:30	the usa powerlifting organisation has upheld a ban preventing transgender female athletes from competing.	transgender	female
40915:19	“ the myth that trans women have a “ direct competitive advantage ” is not supported by medical science, and it continues to stoke fear and violence against one of the most at -- risk communities in the world, ” she added.	trans	women
40940:32	news of ally ’s murder comes just weeks after trans woman derricka banner, 26, was found fatally shot in a vehicle in charlotte, north carolina.	trans	woman
40944:84	the murder of dangerfield came just days after “ comedian ” lil ’ duval went on the radio show the breakfast club and “ joked ” about killing trans women.	trans	women
40960:30	brenda bostick was a 59 -- year -- old homeless trans woman who was found with severe injuries in manhattan.	trans	woman
41039:62	as well as being an actor, xora is also an expert in trans and intersex art history and the first trans woman ever to lecture at the royal college of art in london.	trans	woman
41173:16	“ i am a transgender woman … i was a sex worker, i was a beggar, ” she said.	transgender	woman
41234:7	another transgender woman has been shot in memphis, becoming the third transgender shooting victim in the city in just six months.	transgender	woman
41238:39	her shooting follows the murders of duanna johnson and ebony whitaker, transgender women who also worked as prostitutes.	transgender	women
41255:21	god wants you to call transgender women men.	transgender	women
41289:21	paula williams, a pastor and transgender woman, was invited to share her experiences on the show ’s latest episode which aired on october 7.	transgender	woman
41330:26	“ i have lost parts written for trans women to men because i do n’t look ‘ trans enough, ’” says actress jen richards, the video ’s writer.	trans	women
41357:31	christian doctor fired for refusing to call a transgender woman ‘ she ’ loses tribunal.	transgender	woman
41358:31	after being sacked for refusing to call a trans woman by her pronouns, a christian doctor has lost an employment tribunal.	trans	woman
41399:8	this transgender woman ’s selfie with the anti-trans texas governor has gone viral.	transgender	woman
41400:8	a transgender woman ’s selfie with the anti-trans texas governor has gone viral for all the right reasons.	transgender	woman
41404:33	except, unbeknownst to the governor, smith is a trans woman, and a keen activist in the fight against moves to legalise anti-lgbt discrimination.	trans	woman
41463:33	she told boy abunda: “ now, as a transgender woman, i have more businesses, i ’ve had success with my racing career.	transgender	woman
41496:77	” the author went on to reveal meeting a young trans girl called charlie lead him to the realisation that he was actually a transgender woman – and now feels he has a “ lot of catching up to do.	transgender	woman
41570:28	labour leader jeremy corbyn says self -- identifying transgender women are women.	transgender	women
41571:50	labour leader jeremy corbyn and cabinet minister david lidington have both stated that their parties believe transgender women are women.	transgender	women
41572:69	during appearances on the bbc ’s the andrew marr show, representatives of the british government and the opposition both voiced their support for trans women.	trans	women
41574:33	last week, labour told pinknews that self -- identifying transgender women were welcome to apply for all -- women shortlists.	transgender	women
41575:92	the confirmation of the party ’s position – which came without an official statement – was prompted by a campaign launched by ‘ anti-trans feminists ’ to block self -- identifying trans women from standing on women ’s shortlists.	trans	women
41577:55	on his sunday show, andrew marr asked corbyn: “ do you think that a self -- identified trans woman is a woman?	trans	woman
41583:27	” but he emphasised that self -- identifying trans women “ should be respected.	trans	women
41591:43	” cabinet minister david lidington also leant the government ’s support to the position that trans women have the right to self -- identify during his appearance on the bbc show.	trans	women
41626:20	a 68 -- year -- old trans woman known as mb for legal reasons has brought a case to the uk supreme court this week, arguing her rights were violated as she was not permitted to retire at the female age.	trans	woman
41655:29	us: hrc calls for stronger protection of transgender women.	transgender	women
41656:72	the human rights commission, in response to the murder of mia henderson in baltimore, has called for stronger laws to protect transgender women.	transgender	women
41657:24	henderson, 26, was the second transgender woman murdered in baltimore this summer.	transgender	woman
41658:27	kandy hall, a 40 -- year -- old transgender woman was also murdered in balitmore this past june.	transgender	woman
41665:140	” fred sainz, hrc vice president of marketing and communication, said: “ even as the transgender community experiences historic visibility in the mainstream media and increasingly inclusive protections under the law, the reality is that for far too many transgender individuals – particularly poor and working class transgender women of color – violence and brutality are facts of their every day existence.	transgender	women
41668:70	almost 90% of homicide victims in 2013 were people of colour, with over two thirds of homicide victims being non-white trans women.	trans	women
41671:41	only then will we begin to curb this epidemic of violence facing transgender women.	transgender	women
41673:89	finnish singer -- songwriter saara aalto has debuted a powerful new music video for her song, “ dance like nobody ’s watching ”, which tells the story of a transgender woman ’s childhood.	transgender	woman
41696:16	channel 4 documentary follows transgender men and women.	transgender	men
41697:35	a channel 4 documentary to be screened this autumn follows seven transgender men and women.	transgender	men
41737:32	” since yashini ’s acceptance into the force, three more trans women have passed the police academy application process, and are soon due to become police officers themselves.	trans	women
41738:34	‘ leave them be ’, urges mother of murdered transgender woman.	transgender	woman
41739:17	the aunt of a trans woman who was murdered has spoken out about her grief.	trans	woman
41756:39	” corado added, “ casa ruby denounces the genocide of young trans women of colour.	trans	women
41757:42	people in leadership need to address the employment barriers that keeps trans women of colour from accessing the resources they need to grow healthy and thrive.	trans	women
41771:31	fellow inmate lynn price, who identifies as a transgender woman, was also incarcerated at the west valley prison and says she too, was put in the tank for all but one or two hours per day.	transgender	woman
41785:43	the transgender equality network ireland has welcomed a settlement between the irish government and a trans woman, bringing gender recognition into law.	trans	woman
41820:7	a transgender woman was shot dead on christmas day in what her friends believe was a hate crime incident, before she was misgendered by police in death.	transgender	woman
41823:39	to make matters worse, police had initially listed the proud transgender woman as a man and an unidentified “ john doe ”, provoking anger from those who knew her over the indignities she suffered in death.	transgender	woman
41833:83	” key is at least the 43rd transgender person to be been killed in the united states in 2020, the majority of which were black and latinx transgender women.	transgender	women
41839:57	“ while the details of these cases differ, it is clear that fatal violence disproportionately affects transgender women of colour – particularly black transgender women – and that the intersections of racism, sexism, homophobia, biphobia, transphobia and unchecked access to guns conspire to deprive them of employment, housing, healthcare and other necessities.	transgender	women
41839:75	“ while the details of these cases differ, it is clear that fatal violence disproportionately affects transgender women of colour – particularly black transgender women – and that the intersections of racism, sexism, homophobia, biphobia, transphobia and unchecked access to guns conspire to deprive them of employment, housing, healthcare and other necessities.	transgender	women
41989:145	the template asks a list of 21 companies: “ why they wish to allow people who are ‘ non-binary ’ to marry, i.e. a pangender can marry a gender queer person, or a man socially identifying as a woman can marry a biological woman and be in a lesbian marriage.	biological	woman
42057:16	earlier this year, a transgender woman was forced to leave a restaurant after using the women ’s bathroom.	transgender	woman
42108:64	” sophie was permitted to take ‘ female -- only ’ ballet class, after the academy abandoned rules that barred trans women from taking part in women ’s ballet classes in 2013.	trans	women
42241:61	the transgender legal defense and education fund has today filed a federal lawsuit against walmart on behalf of a north carolina transgender woman.	transgender	woman
42293:57	of those polled, only 4.7 percent and 4.6 percent said they would prefer to work with transgender men and women respectively.	transgender	men
42331:57	one of the rangers, the source stated according to we got this covered, will be a trans woman.	trans	woman
42423:49	mark forrest, head of hr at nuffield health, recalled the case of one trans woman who had wanted to use the women ’s changing rooms.	trans	woman
42426:24	however several other women complained about the trans woman and threatened to cancel their membership.	trans	woman
42431:23	she said that as a post-op transgender woman she did n’t want to use a gender neutral changing room or bathroom, she wanted a women ’s one.	transgender	woman
42434:73	baroness featherstone condemned comments by bbc radio 4 woman ’s hour host dame jenni murray, who had written in the sunday times that “ trans women are n’t real women ”.	trans	women
42533:23	comedian who came out as transgender woman ‘ reverts back ’ to a man.	transgender	woman
42583:54	the new boss of the uk ’s largest teaching union is facing criticism over her controversial views on trans women.	trans	women
42587:63	one, published in the far -- left morning star, hit out at the labour party over the inclusion of transgender women in a women in leadership programme, suggesting it should only be open to women who have been subject to “ sexism and sexist messages received from birth ”.	transgender	women
42598:63	” ms tunks later helped set up the group woman ’s place uk, which campaigns against the rights of transgender women to enter women only spaces.	transgender	women
42599:26	at a woman ’s place uk event last year transgender women were branded “ horrible, hateful, misogynistic bastards ”.	transgender	women
42619:30	“ we believe that biological essentialism debates on pre-operative trans men and women are often emotional and prejudiced.	trans	men
42620:16	we believe that trans women are women and trans men are men.	trans	women
42620:30	we believe that trans women are women and trans men are men.	trans	men
42623:34	“ we are concerned that attempts raise parallels between trans women and potential sex offenders are eerily like echoes from the 1970 ’s rhetoric of ‘ gay men are all paedophiles ’.	trans	women
42625:39	” it continued: “ given that the equality act already allows trans men and women to informally self -- identify and use their choice of toilets or changing rooms, giving trans people the legal right to self -- identify will not change the demographic of people going into women ’s toilets or changing rooms.	trans	men
42626:90	“ we fully support the need to keep cis -- gender men from abusing the system and keep women safe, and keep our spaces safe for everyone including trans women and trans men.	trans	women
42626:97	“ we fully support the need to keep cis -- gender men from abusing the system and keep women safe, and keep our spaces safe for everyone including trans women and trans men.	trans	men
42627:13	given that trans women are disproportionally victims of violence, they also need access to safe spaces.	trans	women
42676:61	transparent picked up some controversy before it has even aired for the casting of a male actor as a trans woman – but soloway insists the show ’s commitment to the trans community does n’t end with the lead role.	trans	woman
42685:19	teacher who said transgender women are n’t women did nothing wrong, says disciplinary hearing.	transgender	women
42688:17	the teacher said that trans women are not women.	trans	women
42694:65	members reacted angrily to wilkes on the page, taking issue with the fact that he did n’t think trans women were women.	trans	women
42695:35	yesterday, labour leader jeremy corbyn said that self -- identifying transgender women are women, as did cabinet member david lidington.	transgender	women
42697:27	” speaking about wilkes ’ comment that trans women are not women, they said that “ that comment made me feel physically sick, and the palpitations that i ’ve been suffering from started again ”.	trans	women
42707:49	transgender day of remembrance was founded nine years ago to honor rita hester, a transgender woman who was murdered nov. 28, 1998.	transgender	woman
42746:16	body of a black transgender woman pulled from white rock lake in dallas.	transgender	woman
42747:24	dallas police are investigating after another black transgender woman was found dead in texas, with police called to white rock lake on saturday --lrb- june 1 --rrb- evening after a passerby saw a dead body floating.	transgender	woman
42752:43	police have not connected the white rock lake body to previous deaths of black trans women in texas.	trans	women
42757:26	she was the fifth of six black trans woman known to have been killed in the us in 2019 so far, according to the human rights campaign --lrb- hrc --rrb-, which records violence against the trans community.	trans	woman
42759:29	also on saturday --lrb- june 1 --rrb-, a trans woman from el salvador who was seeking asylum in the us died in a hospital in texas.	trans	woman
42814:47	a plurality of people in the us now support laws that would ban transgender women from using female toilets.	transgender	women
42861:25	“ deonay has lived openly as a transgender woman where it would be easier to be invisible and now she is playing a trans woman on one of the country ’s popular soaps.	transgender	woman
42861:75	“ deonay has lived openly as a transgender woman where it would be easier to be invisible and now she is playing a trans woman on one of the country ’s popular soaps.	trans	woman
42880:21	when that incredibly brave first trans women joins the men of her infantry regiment – say the parachute regiment – she will be putting herself into the lion ’s den, and i can not pretend to believe otherwise.	trans	women
42895:20	i ’m not against a trans women serving in the parachute regiment or any other front line unit; i ’m just want her to be acutely aware of the boots she is stepping into; the environment she will be immersing herself in and the comrades she will be leaning on for ultimate support.	trans	women
42987:14	denny ’s defends transgender woman who was arrested after using the bathroom.	transgender	woman
42988:32	denny ’s has come out in support of a transgender woman who was arrested after using the women ’s bathroom in north carolina.	transgender	woman
43002:48	” afghanistan has never been a safe haven for lgbtq people, but for trans women like ozlam, the taliban takeover in august 2021 plunged her into danger in a way she ’d never experienced before.	trans	women
43059:20	” man arrested for removing transgender woman ’s genitalia with army surgical kit.	transgender	woman
43060:44	a man has been arrested and faces felony assault charges after he removed a transgender woman ’s genitalia.	transgender	woman
43073:8	a transgender man in california recently launched a lawsuit against the mercy san juan centre hospital because they refused to perform gender reassignment surgery on him.	transgender	man
43075:17	british rowing boss wants trans women excluded from women ’s sport.	trans	women
43076:29	the chair of british rowing has called for trans women athletes to be relegated to an “ open ” category.	trans	women
43078:16	world rowing currently allows trans women to compete in women ’s events if they reduce their testosterone to below five nanomoles per litre for 12 months.	trans	women
43079:57	however davies wants the sport to follow the lead of swimming, which has all but banned trans women from competing with cis women.	trans	women
43082:52	” fina, the international swimming federation ’s, announced in june a new policy in which trans women who wish to compete must “ have not experienced any part of male puberty beyond tanner stage 2, or before age 12, whichever is later ”.	trans	women
43089:40	former prime minister boris johnson and former culture secretary nadine dorries both called for trans women to be excluded from women ’s sports in the dying days of the previous administration.	trans	women
43093:47	they said: “ more cis women are excluded by these kinds of rules than trans women.	trans	women
43095:62	“ anyone who is concerned about fairness in women ’s sport must recognise that guidelines that exclude trans women also exclude far more cis women.	trans	women
43096:55	” in recent days, a new study has been picked up by national press which suggests trans women have more muscle mass than cis women, but less than cis men.	trans	women
43098:31	the scientists conducted a series of tests on 15 trans women who had been taking hormone therapy for an average of 14 years.	trans	women
43169:24	london: man accused of stabbing transgender woman to death in her bedroom.	transgender	woman
43170:16	a man stabbed a transgender woman to death in her north london bedroom before leaving her decomposing body undiscovered for more than a month, the old bailey has heard.	transgender	woman
43205:11	poland elected trans woman anna grodzka to be an mp in 2011.	trans	woman
43206:26	and earlier this year, japan elected its first trans man into public office.	trans	man
43208:17	back in 2003, trans woman aya kamikawa was made a tokyo municipal official, becoming the nation ’s first openly trans person in public office.	trans	woman
43240:46	” theroux also delivered the sad news to viewers that deborah lee worledge, the trans woman featured his 2007 prison documentary behind bars, had died from a drug overdose.	trans	woman
43302:48	transgender actress trace lysette has received death threats after condemning scarlett johansson for playing a trans man in her new film.	trans	man
43303:56	the avengers star sparked outrage this week by agreeing to take on the role of real -- life trans man dante “ tex ” gill in rub& tug, which will see her reunite with ghost in the shell director rupert sanders.	trans	man
43314:23	johansson ’s decision to play a trans man was also condemned by jamie clayton, the first trans actress to play a trans character that was written by a trans writer on sense8.	trans	man
43339:31	they used mri scans on the brains of 18 trans men who had not started hormone treatment with 24 men and 19 women.	trans	men
43340:19	the results showed that trans men – those born biologically female but living as male – had white matter where it is usually found in male brains.	trans	men
43341:56	this is thought to be the first time that scientists have been able to show that trans men ’s brains are masculinised.	trans	men
43342:34	in another study, they compared the brains of 18 trans women – born male but living as female – with 19 men and 19 women.	trans	women
43343:9	the trans women ’s brains showed that the structure of the white matter was halfway between a typical male and a typical female brain.	trans	women
43377:57	this week, the government rejected proposals to close a loophole which appears to have denied many trans women what they consider to be their rightful entitlement to pension payments.	trans	women
43380:113	this was, in turn, a response to mounting legal pressure from european and domestic courts and a series of cases in which it was ruled that the absence of a legal framework within which trans men and women could obtain recognition within their new gender was discriminatory.	trans	men
43384:11	thus, trans women who transitioned in or around 2005, when the gender recognition.	trans	women
43387:30	his proposal would have granted retrospective pension rights to trans women who had been caught out by the timing of the act, granting full female pension rights to anyone who lived in their acquired gender “ for a period of two years before the passage of that act, or who have received a full gender recognition certificate under the terms of that act within a period of two years after its coming into effect ”.	trans	women
43396:49	a spokeswoman for the dwp told us that these figures were an estimate of all trans women potentially covered by the 2006 court ruling.	trans	women
43399:19	he argued that if trans women were granted retrospective rights, this much larger group might also put in a claim for backdated payments.	trans	women
43401:43	the timbrell case, heard last summer, ended in a ruling that a trans woman who transitioned before the gra came into effect was entitled to her pension because there was no alternative legal framework within which she could claim her rights.	trans	woman
43558:7	a transgender man has begun a legal battle to be officially identified as the father of a baby he gave birth to.	transgender	man
43559:29	after giving birth to his child, the unidentified trans man asked to be listed as either the father or parent on the baby ’s birth certificate.	trans	man
43569:7	two transgender men made headlines in 2017 for being the first men to publicly give birth in britain, both halting their medical transitions in order to carry the pregnancies.	transgender	men
43572:15	in 2017, a trans man spoke out about his experiences as the first person to give birth both before and after transitioning.	trans	man
43585:82	duffield has previously attracted widespread criticism for her trans -- exclusionary remarks, including for a bbc appearance in november 2021, in which she repeatedly called trans women “ male bodied ”.	trans	women
43586:13	speaking against trans women being held in female jails and hospital wards, she said that cis women “ have the right to at least debate or talk about whether people in a male body are allowed into single -- sex spaces ”.	trans	women
43611:73	more than half – 51 percent – think women ’s aid, the uk domestic violence charity, is wrong to consider lifting its ban on transgender women working in their refuges.	transgender	women
43612:78	and, nearly a quarter – 23 percent – think that the labour party was wrong to open its all -- women shortlists to self -- identifying transgender women.	transgender	women
43637:80	” long -- time readers and viewers of tales of the city will know that anna madrigal, the charming landlady of 28 barbary lane, is a trans woman.	trans	woman
43641:101	” he points to a new trans character, jake, as being an example of how tales has progressed in 2019: “ for jake, the casting call was for a hispanic trans man, and i was like, ‘ oh, good luck with that, ’ and a hundred people turned up.	trans	man
43699:7	five transgender women are running in pakistan ’s general election this week, which is the highest ever number of trans nominees in the country.	transgender	women
43706:55	ali is a survivor of an acid attack by her former boyfriend, and her life as a transgender woman has been full of hardship.	transgender	woman
43773:52	” mormon and hardcore star trek fan explains how spock helped him accept himself as a transgender man.	transgender	man
43796:44	winder began his transition while at school and later became one of the first transgender men on hormone replacement therapy at mormon brigham young university.	transgender	men
43952:41	” in march, an emergency court order was filed to help a trans woman who is being kept in solitary confinement in a man ’s prison for 24 hours a day.	trans	woman
43954:28	related: man who murdered and dismembered trans woman jailed for life.	trans	woman
44041:78	‘ man friday ’ campaigner amy desir, who recently staged a topless protest at a men -- only swimming session to protest the inclusion of transgender women in women ’s spaces, was behind the petition ahead of a government consultation on reforms to the gender recognition act.	transgender	women
44143:7	a trans woman has been tortured and beheaded in pakistan.	trans	woman
44154:15	last month, two transgender women were allegedly gang -- raped in their own home.	transgender	women
44155:9	two other trans women were left brutally beaten when five men broke into the house rented by a group of trans women in the capital, karachi.	trans	women
44155:62	two other trans women were left brutally beaten when five men broke into the house rented by a group of trans women in the capital, karachi.	trans	women
44213:55	a character on musical tv show ‘ glee ’ has surprised fans by coming out as a transgender man.	transgender	man
44325:45	on may 12, the day before forston was shot to death, an unidentified transgender woman was found dead in a texas creek.	transgender	woman
44328:7	a trans woman brought her case against the government to a court in tokyo, arguing that her workplace discriminated against her when it limited the bathrooms that she could use.	trans	woman
44363:7	australian transgender men win legal recognition.	transgender	men
44364:8	two transgender men in australia have won the right to be legally recognised as men without undergoing sex reassignment surgery.	transgender	men
44375:7	a trans woman is suing mcdonald ’s over alleged sexual harassment which included having her genitals groped and being forced to use a broom closet as a bathroom.	trans	woman
44396:29	silicon valley star tj miller hurled horrific abuse at transgender woman.	transgender	woman
44397:23	silicon valley star tj miller sent a transgender woman a horrific abusive email that branded her a “ man ” and a “ freak ”.	transgender	woman
44431:32	tambor, a straight man who had played a transgender woman in the series, faced allegation of sexual misconduct from his former assistant and consultant for the show van barnes.	transgender	woman
44441:46	usa powerlifting is under fire after breaking from sporting convention to effectively ban transgender men and women from competitions.	transgender	men
44443:44	the new rules place a near -- total ban on all trans competitors, with trans men who take hormones to transition banned from competing along with all trans women.	trans	men
44443:85	the new rules place a near -- total ban on all trans competitors, with trans men who take hormones to transition banned from competing along with all trans women.	trans	women
44444:17	usa powerlifting claimed that trans men have an unfair advantage over cisgender men because “ testosterone or other androgens are commonly used to assist in transition from female to male ”, before also claiming that trans women have an “ unfair competitive advantage over non-transgender females due to increased bone density and muscle mass from pubertal exposure to testosterone.	trans	men
44444:116	usa powerlifting claimed that trans men have an unfair advantage over cisgender men because “ testosterone or other androgens are commonly used to assist in transition from female to male ”, before also claiming that trans women have an “ unfair competitive advantage over non-transgender females due to increased bone density and muscle mass from pubertal exposure to testosterone.	trans	women
44444:140	usa powerlifting claimed that trans men have an unfair advantage over cisgender men because “ testosterone or other androgens are commonly used to assist in transition from female to male ”, before also claiming that trans women have an “ unfair competitive advantage over non-transgender females due to increased bone density and muscle mass from pubertal exposure to testosterone.	non-transgender	females
44445:22	” there is no evidence that trans men have any advantage over cis men in sport.	trans	men
44446:13	claims that trans women have in -- built advantages in sport due to “ bone density ” are frequently cited by anti-transgender activists, though outsports points out that the myth has little basis in scientific research on the matter.	trans	women
44449:19	the policy comes after minnesota trans woman jaycee cooper had her application to compete in a powerlifting event denied in january.	trans	woman
44459:18	“ the myth that trans women have a ‘ direct competitive advantage ’ is not supported by medical science, and it continues to stoke fear and violence against one of the most at -- risk communities in the world.	trans	women
44606:18	” an out and proud transgender woman, sheth plays the role of gillian — jessica jones ’ assistant on the netflix show.	transgender	woman
44607:75	sheth, who made history as the first transgender character to appear in a marvel series, spoke exclusively to pinknews about being a transgender woman on tv.	transgender	woman
44657:58	in doing so, terfs negate transgender individuals ’ legitimacy in their self -- identification and, specifically, deny trans women access to women -- only spaces.	trans	women
44658:42	among the arguments expressed in terf spaces, there is belief that trans women can never be fully considered women because of the male privilege experienced from birth — an argument that actor laverne cox elegantly put to bed last year — and that they represent a threat to cisgender women because of the male genitalia with which they were born.	trans	women
44701:42	yet several of the articles published in national publications have focused around trans women ’s access to cis women -- only spaces.	trans	women
44705:134	” refuting these arguments as using the “ awful behaviour of a handful of people to undermine an entire and diverse community, ” transgender activist and journalist paris lee pointed out in the i newspaper that, while cis people discussed the hypothetical threat of trans women, the cases of violence experienced by trans prisoners held in jails that did n’t match their experienced gender were real, and ongoing.	trans	women
44707:42	it is also worth remembering that it was the death of trans woman vicki thompson, who was held in a men -- only jail due to a lack of gender recognition certificate, that first prompted the government to consider changes to the gender recognition act in 2015.	trans	woman
44710:36	canadian baptist pastor junia joplin came out to her church as a transgender woman, and her sermon on embracing the truth will give you shivers.	transgender	woman
44719:16	“ i am a transgender woman and my pronouns are she and her.	transgender	woman
44774:99	but the ‘ transgender day of resilience ’ art project by strong families has brought together trans people of colour and campaign groups to create works of art that “ recognizes and supports trans women and femmes of color in their lives and leadership, not just in death.	trans	women
44799:24	professor jennifer finney boylan has become the first transgender woman to serve as co-chair of us lgbt media advocacy group, glaad.	transgender	woman
44817:64	” the unveiling of the new york sculpture honouring the transgender community – which is titled “ dandara ” for a trans woman in brazil called dandara dos santos who was murdered in 2017 – was attended by members of the lgbt community, artists, gallery owners and social -- media influencers.	trans	woman
44822:62	” in the us, at least 21 trans people have been killed in 2019, 20 of whom were trans women of colour.	trans	women
44825:18	alicia simmons, a black trans woman who was found dead in her apartment on sunday night, may be the 22nd.	trans	woman
44827:66	a film to be screened at the upcoming tribeca film festival has been attacked for being “ grotesque ” and exploitative of trans women.	trans	women
44830:14	it sees three trans women who are brutally raped seek revenge on their attackers.	trans	women
44831:62	a statement from the gay group said: “ the film, its title and its marketing misrepresent the lives of transgender women and use grotesque, exploitative depictions of violence against transgender women in ways that make light of the horrific brutality they all too often face.	transgender	women
44831:92	a statement from the gay group said: “ the film, its title and its marketing misrepresent the lives of transgender women and use grotesque, exploitative depictions of violence against transgender women in ways that make light of the horrific brutality they all too often face.	transgender	women
44833:13	zapata, a trans woman, was murdered in 2008 by an ex-boyfriend.	trans	woman
44836:35	it said: “ viewers unfamiliar with the lives of transgender women will likely leave this film with the impression that transgender women are ridiculous caricatures of ‘ real women ’.	transgender	women
44836:66	it said: “ viewers unfamiliar with the lives of transgender women will likely leave this film with the impression that transgender women are ridiculous caricatures of ‘ real women ’.	transgender	women
44837:75	“ glaad finds it troubling that the respected tribeca film festival would give a film that sensationalises anti-transgender violence and misrepresents the lives of transgender women.	transgender	women
44860:8	a transgender woman in the us has become the first recorded in the medical literature to breastfeed her children.	transgender	woman
44866:13	she put the trans woman on a specially concocted type of hormone replacement therapy using domperidone, which has not been approved by the american federal drugs agency, for the three and a half months leading up to the birth.	trans	woman
44867:36	related: a child was dumped by her parents because a transgender woman donated blood to her.	transgender	woman
44870:96	in a report published in the journal transgender health, the authors wrote that they believe it is “ the first formal report in the medical literature of induced lactation in a transgender woman.	transgender	woman
45008:26	” halle berry pulls out of playing transgender man in upcoming film after swift and severe backlash.	transgender	man
45009:50	halle berry has pulled out of a film role in which she ’d play a transgender man and issued an apology, following a severe backlash.	transgender	man
45010:64	during an instagram live last friday with hairstylist christin brown, the former x-men star suggested she was planning to play a trans man in an upcoming film.	trans	man
45019:57	“ over the weekend i had the opportunity to discuss my consideration of an upcoming role as a transgender man, and i ’d like to apologise for those remarks, ” berry posted on twitter.	transgender	man
45024:43	“ hi halle berry, we heard you ’re considering playing a trans man in your next project, ” disclosure tweeted on july 6.	trans	man
45026:39	” hi @halleberry, we heard you're considering playing a trans man in your next project.	trans	man
45041:66	berry ’s comments come two years after scarlett johansson was strongly criticised for signing up to play the role of a trans man in the film rub and tug.	trans	man
45065:28	at colleges and universities across the united states, trans women can now compete against other women as long as they have had at least one year of hormone treatment.	trans	women
45075:13	there, a transgender female athlete was permitted to play on girls ’ teams, but she was excluded from the girls ’ locker room.	transgender	female
