Item_ID	Sentence	Adj	Noun
51617:23	nicole maines, who is a transgender woman, was referring to a law recently passed in arkansas as well as bills under consideration in states including texas that would prohibit minors from receiving puberty blockers, hormone treatment, and gender reassignment surgery.	transgender	woman
51712:46	“ according to current estimates, about 1 in 7 --lrb- 14% --rrb- transgender women have hiv, and the percentage is much higher among black / african american --lrb- 44% --rrb- and hispanic / latina --lrb- 26% --rrb- transgender women, ” said cdc, a component of the u.s. department of health and human services --lrb- hhs --rrb-.	transgender	women
51712:117	“ according to current estimates, about 1 in 7 --lrb- 14% --rrb- transgender women have hiv, and the percentage is much higher among black / african american --lrb- 44% --rrb- and hispanic / latina --lrb- 26% --rrb- transgender women, ” said cdc, a component of the u.s. department of health and human services --lrb- hhs --rrb-.	transgender	women
51713:20	“ an estimated 3% of transgender men have hiv.	transgender	men
51737:26	i can say with no uncertainty that biological men should not be sharing locker rooms with female athletes or competing in girls' sports.	biological	men
51771:42	he then followed with a story about sparking an unlikely friendship with a trans woman who he says “ was laughing the hardest ” out of anyone at the trans jokes in his practice set.	trans	woman
51839:113	on monday, bette midler faced accusations of spreading “ anti-trans ” sentiment and insulting transgender “ men ” for her tweet in which she argued that terms like “ birthing people ” erase women and rob biological women of “ our name.	biological	women
51860:66	tennis great martina navratilova — who herself has come under fire from trans activists for advocating for the distinction between biological women and trans “ women ” in sports — jokingly warned the actress that she will now be labelled “ transphobic.	biological	women
51917:69	the ioc has crafted what it claims to be fair standards by ruling that athletes who claim to be transgender women can compete as women if their testosterone levels are below 10 nanomoles per liter for a minimum of twelve months prior to competing.	transgender	women
51935:47	” scott turner schofield also chimed in saying, “ the idea of including trans men in that — and the impact it would have on culture by creating visibility and accepting trans men as the be-all-and-end-all-of-men — can not be underestimated.	trans	men
51935:102	” scott turner schofield also chimed in saying, “ the idea of including trans men in that — and the impact it would have on culture by creating visibility and accepting trans men as the be-all-and-end-all-of-men — can not be underestimated.	trans	men
51981:16	caitlyn jenner, the transgender woman formerly known as bruce jenner, will deliver a speech at a pro-israel gala in march, praising israel ’s human rights record and specifically its tolerance toward transgender individuals.	transgender	woman
51985:22	widely considered the most famous openly transgender woman on earth, she is also a sincere supporter of the state of israel, which has always been a world leader in securing the rights and wellbeing of people of all identities.	transgender	woman
52004:103	reporters at the conference tried to get noem to say that her efforts were targeting transgender individuals, but she said the bill simply addresses protecting female athletes from unfair competition from biological men who have many physical advantages.	biological	men
52068:103	most concerning for ms evans, however, is the fact that there appears to be no support network to speak of for people who wish to “ detransition ”, with one biological woman who approached her saying she had “ felt shunned by the lgbt community for being a traitor ” when it became known that she wished to return to her birth sex.	biological	woman
52130:116	” the actor, who has portrayed jasper “ jax ” jacks on the soap opera since 1996, apologized saying that he should not have reposted the message originally written by podcaster allie beth stuckey referring to a transgender woman as a “ dude, ” according to deadline.	transgender	woman
52193:7	a transgender woman has filed a lawsuit against tinder, alleging discrimination against transgender users on the platform.	transgender	woman
52195:9	preop trans woman, ” in her profile.	trans	woman
52229:35	” jailed women will be forced to live with criminal transgender men “ unless the outcome of an individualized safety assessment as required by the prison rape elimination act --lrb- prea --rrb- or the expressed preferences and safety concerns of the inmate require alternate housing, ” the mayor ’s statement said.	transgender	men
52231:35	“ going to jail is scary enough – and for transgender women incarcerated in men ’s facilities around the country, it can be horrific.	transgender	women
52239:84	carswell inmates, prison officials are negotiating a settlement that could result in major changes to the way donna langan — and the 472 other trans men and women in federal lockup — are treated and housed.	trans	men
52242:46	adf lawyer gary mccaleb does n’t expect the bop to require all transgender women to be housed in men ’s prisons.	transgender	women
52244:24	it ’s the housing issue — whether transgender women are allowed to room with non-trans prisoners — that he thinks will change.	transgender	women
52300:24	eric maison, who is a biological female who identifies as a male, was emboldened by corey ’s decision.	biological	female
52361:22	a female -- to -- male trans man and their “ non-binary ” partner have had a baby in brighton, england — assisted by a trans doctor and a male -- to -- female trans woman sperm donor.	trans	man
52361:99	a female -- to -- male trans man and their “ non-binary ” partner have had a baby in brighton, england — assisted by a trans doctor and a male -- to -- female trans woman sperm donor.	trans	woman
52362:130	28 -- year -- old jay, sharpe ’s partner, was born a woman but has had a double mastectomy and now identifies as “ non-binary ”, so the pair had to inseminate sharpe using donor sperm — which was provided by a trans woman who had retained their male sexual organs.	trans	woman
52397:77	the ‘ continuity corbyn ’ candidate signed a 12 point pledge from the labour campaign for trans rights, which demands supporters accept “ trans women are women, trans men are men ” and calls for the “ expulsion ” of those who do not accept the premise from the labour party.	trans	women
52397:91	the ‘ continuity corbyn ’ candidate signed a 12 point pledge from the labour campaign for trans rights, which demands supporters accept “ trans women are women, trans men are men ” and calls for the “ expulsion ” of those who do not accept the premise from the labour party.	trans	men
52398:76	the document says that supporters must: “ accept that there is no material conflict between trans rights and women ’s rights, and that all trans women are subject to misogyny and patriarchal oppression.	trans	women
52471:101	in a lengthy piece exploring the ever -- expanding movement of fluid sexual identities, a report claims that lesbians are facing criticism from transgender activists for not wanting to have relationships with biological men who consider themselves “ transgender women.	biological	men
52471:119	in a lengthy piece exploring the ever -- expanding movement of fluid sexual identities, a report claims that lesbians are facing criticism from transgender activists for not wanting to have relationships with biological men who consider themselves “ transgender women.	transgender	women
52483:161	’” “ lesbians are still extremely scared to speak because they think they wo n’t be believed, because the trans ideology is so silencing everywhere, ” said wild, who reported that in a survey she took of 80 women 56 percent reported being pressured or coerced to accept a trans woman as a sexual partner.	trans	woman
52485:38	although there is currently little data on the sexual orientation of trans women, she believes most are female -- attracted because they are biologically male and most males are attracted to women.	trans	women
52486:24	“ so when they trans women are trying to find partners, when lesbian women say ‘ we want women ’, and heterosexual women say they want a heterosexual man, that leaves trans women isolated from relationships, and possibly feeling very let down by society, angry, upset and feeling that the world is out to get them, ” hayton said.	trans	women
52486:114	“ so when they trans women are trying to find partners, when lesbian women say ‘ we want women ’, and heterosexual women say they want a heterosexual man, that leaves trans women isolated from relationships, and possibly feeling very let down by society, angry, upset and feeling that the world is out to get them, ” hayton said.	trans	women
52490:81	” the bbc report continued, “ lgb alliance says it is particularly concerned about younger and therefore more vulnerable lesbians being pressured into relationships with trans women.	trans	women
52492:39	“ we know a minority, but still a sizeable minority of trans women, do pressure lesbians to go out with them and have sex with them and it ’s a very disturbing phenomenon.	trans	women
52662:58	for example, obama ’s pro-transgender policy sought to place migrant men who say they are “ transgender women ” in detention facilities with women.	transgender	women
52666:88	the memo, signed by former ice director thomas homan during the obama administration, offers such protections as allowing immigrants to be housed according to their gender identity --lrb- transgender women with other women, for instance --rrb-, as well as to be given access to medically necessary hormone therapy and mental health care.	transgender	women
52727:28	caitlyn jenner has walked back his stance on biological men competing against biological women because of physiological differences.	biological	men
52727:40	caitlyn jenner has walked back his stance on biological men competing against biological women because of physiological differences.	biological	women
52736:16	” “ and trans women, who are truly trans, who at a very young age, you know, started proper medical treatment, they ’ve grown up as girls, of course they should be able to compete in girls ’ sports, ” jenner said.	trans	women
52799:7	a biological man won a women ’s cycling event at the uci masters track cycling world championships on saturday.	biological	man
52800:31	according to pink news, dr. rachel mckinnon, a biological male who works as an assistant professor at the college of charleston, has “ faced backlash ” for winning the women ’s event, with people “ accusing her of having an unfair advantage over her opponents.	biological	male
52807:141	many sporting events now allow athletes to sign up under the gender they identify as, even if it is n’t their biological gender, including the olympics, and there have been a number of examples of male -- to -- female transgender athletes beating biological women.	biological	women
52808:20	mckinnon is also not the first transgender woman to win women ’s cycling races.	transgender	woman
52834:43	the term “ transgender ” refers to individuals identifying as women despite being biological males or vice versa.	biological	males
52836:52	” some entries include such caveats as “ the victim did not identify as a transgender woman, but as a gay male.	transgender	woman
52904:17	back in 2007, transgender man thomas beatie made news by becoming pregnant via artificial insemination when he learned that his wife was infertile.	transgender	man
53118:64	transgender activists have picketed and attacked a newspaper ’s offices with smoke bombs after it printed an ad opposed to letting biological men ‘ self -- identify ’ as women.	biological	men
53119:110	the building houses the offices of the right -- leaning daily mail, which has occasionally questioned transgender ideology, and the metro, which printed an ad arguing against legal changes which could allow biological men who identify as women into women ’s changing room and rape crisis centres.	biological	men
53132:99	the ad urged readers to “ think about it ” and “#choosereality ” in bold letters, arguing against proposed changes to the gender recognition act --lrb- gra --rrb- which would allow biological men to legally declare themselves women — or “ self -- identify ” — with no medical checks or treatment.	biological	men
53134:94	” many women ’s and feminist groups, including fair play for women --lrb- fpfw --rrb-, which was behind the ad, have argued the changes pose a threat to biological women.	biological	women
53201:40	the ncaa itself does n’t require its member schools to allow biological males who identify as female on female teams.	biological	males
53217:18	they had a black trans woman — in other words, a biological male who identifies as female — ripping the microphone away from a biological female, and then rushing the stage and accusing don lemon and anderson cooper of ignoring black trans women.	trans	woman
53217:39	they had a black trans woman — in other words, a biological male who identifies as female — ripping the microphone away from a biological female, and then rushing the stage and accusing don lemon and anderson cooper of ignoring black trans women.	biological	male
53217:77	they had a black trans woman — in other words, a biological male who identifies as female — ripping the microphone away from a biological female, and then rushing the stage and accusing don lemon and anderson cooper of ignoring black trans women.	biological	female
53217:127	they had a black trans woman — in other words, a biological male who identifies as female — ripping the microphone away from a biological female, and then rushing the stage and accusing don lemon and anderson cooper of ignoring black trans women.	trans	women
53351:8	another transgender woman — born as a biological male — has been turned back by ukrainian officials at the polish border and told to fight for the country.	transgender	woman
53351:23	another transgender woman — born as a biological male — has been turned back by ukrainian officials at the polish border and told to fight for the country.	biological	male
53357:19	alice, 24, a trans woman and her non-binary wife, helen, also described a gender examination by three male ukrainian border guards where alice claims the guards “ touched my breasts ” and “ checked my neck to see if i had an adam ’s apple ”, before deciding alice was a male and therefore was not permitted to leave ukraine.	trans	woman
53360:61	other transgender individuals have resorted to an array of tactics in an effort to leave ukraine, with one transgender male --lrb- biological female --rrb- using the pseudonym andriy claiming to have “ painted my nails violet and wore mom ’s shirt to look more girly ”, in an effort to deceive border guards.	transgender	male
53360:69	other transgender individuals have resorted to an array of tactics in an effort to leave ukraine, with one transgender male --lrb- biological female --rrb- using the pseudonym andriy claiming to have “ painted my nails violet and wore mom ’s shirt to look more girly ”, in an effort to deceive border guards.	biological	female
53366:48	all civilians want to run away from the nightmares from war, not only biological females … i want to run anywhere from this nightmare and start my life from zero, ” nick said.	biological	females
53384:36	australian gold medal winner emma mckeon has come out against allowing biological males to compete among biological females in sports, calling transgender athletes “ not fair.	biological	males
53384:51	australian gold medal winner emma mckeon has come out against allowing biological males to compete among biological females in sports, calling transgender athletes “ not fair.	biological	females
53390:40	last year, u.s. olympian erika brown said, “ we can not allow transgender females to compete against biological women.	transgender	females
53390:55	last year, u.s. olympian erika brown said, “ we can not allow transgender females to compete against biological women.	biological	women
53432:57	councillors at a leading australian mothers ’ support group have alleged that they are being forced into assisting transgender women and gay men in their “ chestfeeding ” journeys.	transgender	women
53532:73	a pentagon report commissioned by former defense secretary james mattis said that “ rates for genital surgery are exceedingly low -- 2% of transgender men and 10% of transgender women.	transgender	men
53532:89	a pentagon report commissioned by former defense secretary james mattis said that “ rates for genital surgery are exceedingly low -- 2% of transgender men and 10% of transgender women.	transgender	women
53542:78	republicans in the arizona house have passed the save women ’s sports act, a bill that protects female athletes from having to compete against biological men who “ identify ” as women.	biological	men
53659:14	ivy said trans women are “ real ” women and should be competing against other women.	trans	women
53709:69	terfs, an acronym for trans -- exclusionary radical feminists, is a derogatory term for women who don't accept that trans women are real women.	trans	women
53756:48	the claim that women can have “ bulges ” is also opposed by a former transgender woman, chloe cole.	transgender	woman
53769:40	i think this is what people usually assume the term “ trans woman ” — a gay man who ’s very obviously non-conforming to average male behavior and has a hard time fitting in.	trans	woman
53770:37	in other statements, mulvaney echoes the “ sissy ” subculture of transgender men who claim to be women because they are sexually submissive.	transgender	men
53921:74	they were forced to remove the ad after 25,000 people signed a petition claiming the it “ mock ed homeless people, trans women and sex workers ” by “ performing as offensive caricatures of people, many of whom already suffer discrimination.	trans	women
53987:39	” robert hoogland — the father of a 14 -- year -- old biological female who identifies as transgender and prefers male pronouns — was found in contempt of court and jailed on tuesday after repeatedly calling his child his “ daughter, ” despite the court forbidding it, according to a report by the post millennial.	biological	female
54051:60	researchers have concluded that male athletes who claim to be female hold an “ intolerable ” advantage over biological female athletes.	biological	female
54052:69	three professors — two in bioethics and one in physiology — note the international olympic committee --lrb- ioc --rrb- is allowing “ transgender women ” to compete against biological females if their testosterone is below 10 nmol / l. however, even that level is “ significantly higher ” than that of biological females, they assert.	transgender	women
54052:86	three professors — two in bioethics and one in physiology — note the international olympic committee --lrb- ioc --rrb- is allowing “ transgender women ” to compete against biological females if their testosterone is below 10 nmol / l. however, even that level is “ significantly higher ” than that of biological females, they assert.	biological	females
54052:156	three professors — two in bioethics and one in physiology — note the international olympic committee --lrb- ioc --rrb- is allowing “ transgender women ” to compete against biological females if their testosterone is below 10 nmol / l. however, even that level is “ significantly higher ” than that of biological females, they assert.	biological	females
54058:84	if the bill were to pass the senate and be signed into law, federal law would then force girls ’ and women ’s sports to include biological males on female athletic teams.	biological	males
54059:72	in january, democrat rep. ilhan omar of minnesota recommended that her state attorney general, keith ellison, investigate usa powerlifting for blocking biological males from competing in women ’s events.	biological	males
54060:40	as the daily caller reported, omar referred to the idea that biological male athletes identifying as women have an unfair advantage over biological females as a “ myth.	biological	male
54060:71	as the daily caller reported, omar referred to the idea that biological male athletes identifying as women have an unfair advantage over biological females as a “ myth.	biological	females
54061:21	” “ the myth that trans women have a ‘ direct competitive advantage ’ is not supported by medical science, and it continues to stoke fear and violence against one of the most at -- risk communities in the world, ” she wrote in a letter to ellison, who ultimately responded that he had no jurisdiction over investigations into weightlifters.	trans	women
54062:31	democrat rep. katie hill --lrb- ca --rrb- minimized concerns regarding biological male athletes competing against female counterparts.	biological	male
54066:155	“ opponents of equality in athletics for transgender athletes have argued that girls who are transgender have unfair physiological advantages over cisgender girls and as a result, will dominate women ’s competitive sports, ” she said, adding that it is not “’ rooted in fact ’ that biological male athletes claiming to be female will outperform their female competitors.	biological	male
54067:17	” several situations involving biological male athletes claiming to be females have made headlines.	biological	male
54068:22	in cromwell, connecticut, a biological male freshman high school student claiming to be a female and using the name andraya yearwood, consistently defeated all female competitors in track events in 2017.	biological	male
54072:46	“ some politicians have lost all sense of reality when they push for biological men to compete in women ’s sports, ” said liberty counsel chairman mat staver, adding that the equality act, which has been promoted under the “ guise of ‘ equality ’ for all people, ” actually puts males at an unfair advantage over their female competitors.	biological	men
54131:79	” higgins observed that in march 2017, lasaia wade, a trans united board member, and daye pope, organizing director at trans united – both biological men who claim to be female – set up trans united fund illinois.	biological	men
54165:70	the upshot of trans united ’s influence in the 2017 local district 211 school board election is that three qualified individuals who opposed biological male students dressing with biological females were defeated by three people who support transgender ideology.	biological	male
54165:84	the upshot of trans united ’s influence in the 2017 local district 211 school board election is that three qualified individuals who opposed biological male students dressing with biological females were defeated by three people who support transgender ideology.	biological	females
54185:62	the campaign, which includes both transgender and plus -- size models, featured may simón lifschitz, 24, a biological man who identifies as a woman, in its store window displays.	biological	man
54313:25	“ if you ’re like most transgender women i know, you ’ve spent a lot of time, energy, and money perfecting your feminine image.	transgender	women
54583:47	a female skateboarder has publicly bashed red bull for having her compete with a transgender man at the red stone cornerstone event where she placed second.	transgender	man
54586:29	” i have been in three different contests with trans women, two of which i placed second.	trans	women
54601:39	bbc presenter gabby logan has said that it is not fair that transgender women can compete in sport alongside biologically female women.	transgender	women
54611:34	that ’s why it ’s obviously transphobic to exclude trans women now ” one school in the us has withdrawn from their athletic conference entirely over the issue.	trans	women
54642:136	in the article, which has been rescued from business insider by third -- party archives, conservative columnist daniella greenbaum criticized the “ social justice warrior mob ” for their campaign against hollywood star scarlet johansson, who is set to play the role of a transgender man in the upcoming movie rub and tug.	transgender	man
54692:45	former secretary of state mike pompeo expressed his displeasure tuesday with “ letting biological men compete in women ’s sports.	biological	men
54693:31	” there is nothing fair or equal about letting biological men compete in women ’s sports.	biological	men
54697:55	” “ across the sporting world, the game is being rigged against women and in favor of biological men, ” haley said.	biological	men
54699:69	” another woman, gov. kristi noem --lrb- r -- sd --rrb- tweeted her support for keeping girls ’ and women ’s sports to biological females.	biological	females
54707:83	according to breitbart news, “ noem did not veto house bill 1217, which was designed to protect female athletes from competing in sports with biological men who consider themselves transgender women, but said she hopes lawmakers will fix some issues in the legislation ” that would otherwise be “ a trial lawyer ’s dream, ” via rendering “ her state vulnerable to legal action, as well as punitive action from the ncaa.	biological	men
54707:102	according to breitbart news, “ noem did not veto house bill 1217, which was designed to protect female athletes from competing in sports with biological men who consider themselves transgender women, but said she hopes lawmakers will fix some issues in the legislation ” that would otherwise be “ a trial lawyer ’s dream, ” via rendering “ her state vulnerable to legal action, as well as punitive action from the ncaa.	transgender	women
54714:21	“ her presence as the first trans woman of color to be in our issue is a result of her lifetime dedication to forging her own path that has led to acceptance, love and change.	trans	woman
54724:29	this week in nevada, kataluna enriquez — another biological male who identifies as a woman — was crowned miss silver state usa, besting the biological females in the competition, and putting him in the position to compete for the state ’s miss nevada usa title.	biological	male
54724:77	this week in nevada, kataluna enriquez — another biological male who identifies as a woman — was crowned miss silver state usa, besting the biological females in the competition, and putting him in the position to compete for the state ’s miss nevada usa title.	biological	females
54830:101	” as an example, the reading states that “ a white, cisgender man, who is able -- bodied, heterosexual, considered handsome and speaks english has more privilege than a black transgender woman.	transgender	woman
55087:135	” though the two executive orders signed by noem do not explicitly mention transgender athletes, they reference the supposed harms of the participation of “ males ” in women ’s athletics — an echo of the transphobic claim, cited in other similar legislative initiatives, that transgender women are not women.	transgender	women
55210:26	“ that is one example of a transgender man … this is what happens when ‘ gender identity ’ takes the place of sex — women lose, women are erased.	transgender	man
55325:55	” “ you may even be surprised to discover that you have been seeing and interacting with transgender men and women in ways you did n’t even realize!	transgender	men
55352:15	lia thomas, a transgender woman, walks to the pool to swim for the university of pennsylvania at an ivy league meet against harvard university in cambridge, massachusetts, on january 22, 2022.	transgender	woman
55355:15	lia thomas, a transgender woman --lrb- c --rrb-, gathers with her teammates before she swims for the university of pennsylvania at an ivy league swim meet against harvard university in cambridge, massachusetts, on january 22, 2022.	transgender	woman
55467:67	prankster jordan lewis infiltrated a girl ’s basketball tournament by disguising himself as a member of the opposite sex and did what biological males typically do in female athletic competition: dominated.	biological	males
55473:42	in such a sensitive culture, we could envision an aau official allowing a biological male who identifies as a woman to play on the court with the girls.	biological	male
55475:38	whether or not jordan lewis intended to highlight the absurdity of biological males competing in women ’s sports, his prank comes at a time when biological males are stacking up victories against their female counterparts.	biological	males
55475:80	whether or not jordan lewis intended to highlight the absurdity of biological males competing in women ’s sports, his prank comes at a time when biological males are stacking up victories against their female counterparts.	biological	males
55479:41	” ‘ if you want this money, you have to allow biological males to play women ’s sports, and you have to allow biological males to use women ’s bathrooms, ” miyares said.	biological	males
55479:79	” ‘ if you want this money, you have to allow biological males to play women ’s sports, and you have to allow biological males to use women ’s bathrooms, ” miyares said.	biological	males
55485:142	” calling it an example of “ federal overreach, ” miyares, directing his comment to the biden administration, said, “ do n’t use nutrition assistance programs, for reduced lunches for needy kids, as a vehicle for you to say you have to allow biological males on our sports team and in our women ’s sports teams and in our girls bathrooms.	biological	males
55535:26	szurgot, a 52 -- year -- old transgender man who identifies as both a man and a woman, was arrested wednesday by the alachua county sheriff ’s office for indecent exposure and lewd behavior.	transgender	man
55589:123	the author has also been labeled a “ terf ” --lrb- trans exclusionary radical feminist --rrb- — a term referring to feminists who are considered too “ radical ” for even left -- wing activists, as they do not believe that a biological man is a woman.	biological	man
55592:57	“ women are told they must accept and admit that there is no material difference between trans women and themselves.	trans	women
55599:58	whyte, who is also lesbian, said she shares some of rowling ’s views regarding biological women ’s rights, and argued they are not transphobic.	biological	women
55666:57	the report quoted biden ’s executive order, specifically drawing attention to how it “ mandated allowing biological males to compete in women ’s sports.	biological	males
55674:16	caitlyn jenner, a transgender woman who is now a california gubernatorial candidate in the likely recall election of gov. gavin newsom, said in an interview that illegal aliens should have a pathway to citizenship.	transgender	woman
55769:27	those who identify as being ‘ transgender women ’ are biological males, and no amount of medical intervention can change that.	transgender	women
55769:37	those who identify as being ‘ transgender women ’ are biological males, and no amount of medical intervention can change that.	biological	males
55783:9	banning transgender men and women from serving in our military is based on nothing more than bigotry.	transgender	men
55912:29	the rule means a shelter operator can accept transgender men — but also has the freedom to keep them out of rooms and facilities reserved for women.	transgender	men
55917:67	two women were kicked out of a homeless shelter to make room for a man because he said he is a transgender woman, according to a canadian news report.	transgender	woman
55933:75	a 2018 pentagon report commissioned by former defense secretary james mattis said that “ rates for genital surgery are exceedingly low -- 2% of transgender men and 10% of transgender women.	transgender	men
55933:91	a 2018 pentagon report commissioned by former defense secretary james mattis said that “ rates for genital surgery are exceedingly low -- 2% of transgender men and 10% of transgender women.	transgender	women
56067:131	a simple and specific question was used in a may poll by rasmussen reports, and it got 2:1 opposition: “ do you favor or oppose allowing transgender students to participate on the sports teams of the gender they identify with, letting biological males, for example, play girls sports?	biological	males
56114:75	a 2018 pentagon report commissioned by former defense secretary james mattis said that “ rates for genital surgery are exceedingly low -- 2% of transgender men and 10% of transgender women.	transgender	men
56114:91	a 2018 pentagon report commissioned by former defense secretary james mattis said that “ rates for genital surgery are exceedingly low -- 2% of transgender men and 10% of transgender women.	transgender	women
56153:38	during that time mouncey complained that weight was unfair criteria for transgendered women.	transgendered	women
56201:44	the cbs medical drama the good doctor featured a “ pregnant man ” plot with a transgender man who suffers a dangerous tumor after becoming pregnant in its latest episode.	transgender	man
56216:28	late last year, harvard medical department referred to biological women as “ pregnant and birthing people ” in a tweet.	biological	women
56239:46	“ according to current estimates, about 1 in 7 --lrb- 14% --rrb- transgender women have hiv, and the percentage is much higher among black / african american --lrb- 44% --rrb- and hispanic / latina --lrb- 26% --rrb- transgender women, ” cdc states.	transgender	women
56239:117	“ according to current estimates, about 1 in 7 --lrb- 14% --rrb- transgender women have hiv, and the percentage is much higher among black / african american --lrb- 44% --rrb- and hispanic / latina --lrb- 26% --rrb- transgender women, ” cdc states.	transgender	women
56240:20	“ an estimated 3% of transgender men have hiv.	transgender	men
56320:62	an advocacy group for gay athletes has expelled tennis great martina navratilova after she penned an op -- ed denouncing biological male athletes being allowed to compete against natural -- born female contestants.	biological	male
56329:20	” first of all, trans women are women, period.	trans	women
56331:48	the group also insisted that there is “ no evidence at all that the average trans woman is any bigger, stronger, or faster than the average cisgender woman.	trans	woman
56479:56	speaking of enlightenment, author of trans life survivors, walt heyer — who identified as a transgender woman for 8 years before regretting his decision and switching back to male — says that looking back in retrospect, he now realizes that the consequences of his grandmother affirming his curiosity in dresses when he was 4 years old turned out to be “ very destructive ” later on in his life.	transgender	woman
56490:18	erica anderson, a “ transgender woman, ” clinical psychologist, and former president of the u.s. professional association for transgender health, believes that parents have the right to know everything their children are going through in school, including so -- called “ transitioning ” from one sex to another.	transgender	woman
56580:47	reeves dodged another direct question on asserting whether it was transphobic to say biological women have cervixes, before appearing to break from the position set by starmer, saying, after being asked a fourth time: “ i would n’t say that it was transphobic.	biological	women
56596:67	two women were kicked out of a homeless shelter to make room for a man because he said he is a transgender woman, according to a canadian news report.	transgender	woman
56667:46	progressive journalists readily comply with the elite pressure and routinely describe cross-dressing men as “ transgender women, ” or even just as “ women.	transgender	women
56677:49	louisiana gov. john bel edwards --lrb- d --rrb- vetoed a bill tuesday that would have prohibited biological men and boys from competing against women and girls in sports events in elementary, secondary, and postsecondary schools.	biological	men
56732:106	as many problems as i think there are in this country, nowhere else in the world – and i ’m paraphrasing our president now – is my story possible: a black, transgender woman from mobile, alabama, even being on the cover of a magazine, let alone on a hit tv show and nominated for an emmy and winning an emmy as a producer.	transgender	woman
56737:72	cox also stated that “ gender policing ” hurts everyone, saying, “ most men who are attracted to and date transgender women are probably stigmatized more than trans women are, ” which is why she is now asking those men to come forward to set an example.	transgender	women
56737:91	cox also stated that “ gender policing ” hurts everyone, saying, “ most men who are attracted to and date transgender women are probably stigmatized more than trans women are, ” which is why she is now asking those men to come forward to set an example.	trans	women
56738:34	“ i think a man who is dating trans women, who is a celebrity, or famous or is an athlete or something, needs to come forward – or a musician – and needs to say, ‘ i love transgender women and they deserve to be loved and i ’m going to declare that publicly, ” cox said.	trans	women
56738:131	“ i think a man who is dating trans women, who is a celebrity, or famous or is an athlete or something, needs to come forward – or a musician – and needs to say, ‘ i love transgender women and they deserve to be loved and i ’m going to declare that publicly, ” cox said.	transgender	women
56750:16	i'm a ukrainian transgender woman currently stuck in kyiv.	transgender	woman
56781:110	the nationwide poll asked, “ do you approve or disapprove of government forcing schools, businesses, and non-profit organizations to open the showers, changing facilities, locker rooms, and bathrooms designed for women and girls, to biological males, and vice versa?	biological	males
57106:10	an israeli transgender woman has petitioned israel ’s highest court to change a 66 -- year -- old law requiring people to keep their birth names for seven years on their national id, the haaretz daily reported this week.	transgender	woman
57127:62	who, you may ask, did they select to speak on the issues facing trans people and especially trans women in our city?	trans	women
57133:20	jenner was criticized by liberal transgender women in august for being too conservative in his political views.	transgender	women
57144:130	act offers a caveat for its use of the terms “ woman ” and “ women ” in the legislation, asserting access to abortion is “ critical to the health of every person capable of becoming pregnant, ” including “ cisgender women, transgender men, non-binary individuals, those who identify with a different gender, and others.	transgender	men
57149:70	however, the bill adds that it is “ intended to protect all people with the capacity for pregnancy, ” including “ transgender men, non-binary individuals, those who identify with a different gender, and others.	transgender	men
57153:51	act is intended to protect all people with the capacity for pregnancy — cisgender women, transgender men, non-binary individuals, those who identify with a different gender, and others — who are unjustly harmed by restrictions on abortion services.	transgender	men
57192:48	“ apparently people have decided that because i do n’t think that post-operative transgender men are women, i ’m not to be allowed to talk, ” she said.	transgender	men
57256:112	” transgender and left -- wing activists called gray “ ignorant, ” “ transphobic, ” and a “ terf ” --lrb- transgender -- exclusionary radical feminist --rrb-, which refers to feminists who do not include biological men who think they are women in their women ’s rights advocacy.	biological	men
57286:78	” facebook has been trumpeting its lgbt pride for some time; months ago, it allowed users custom gender options with 50 choices, including trans female, androgynous, and intersex.	trans	female
57353:60	however, the report “ recommends the act is amended ”, to make it illegal to exclude biological men “ who ’s acquired gender has been recognised under the gender recognition act of 2004 ” from such services.	biological	men
57396:68	on monday, the federal government declared itself fit for the madhouse by mandating that a chicago high school allow a full biological male into the girls ’ locker room for all purposes, including nudity.	biological	male
57397:8	this biological male, the feds determined, was different because he thinks he is a female.	biological	male
57524:19	the debate over whether transgender women — biological men who live as women — is heating up as lawmakers in state after state are considering laws to protect female athletes in high school and college from competing against male athletes who claim to be transgender women.	transgender	women
57524:27	the debate over whether transgender women — biological men who live as women — is heating up as lawmakers in state after state are considering laws to protect female athletes in high school and college from competing against male athletes who claim to be transgender women.	biological	men
57524:141	the debate over whether transgender women — biological men who live as women — is heating up as lawmakers in state after state are considering laws to protect female athletes in high school and college from competing against male athletes who claim to be transgender women.	transgender	women
57537:24	in 2014 it voted to permit transgender women to compete against biological women if they could show “ sound medical evidence that she does not possess physical --lrb- bone structure, muscle mass, testosterone, hormonal, etc. --rrb- or physiological advantages over genetic females of the same age group.	transgender	women
57537:39	in 2014 it voted to permit transgender women to compete against biological women if they could show “ sound medical evidence that she does not possess physical --lrb- bone structure, muscle mass, testosterone, hormonal, etc. --rrb- or physiological advantages over genetic females of the same age group.	biological	women
57564:67	disney ’s upcoming marvel superhero series ironheart is reportedly looking to cast a “ black, latina, or afro -- latina transgender woman ” who is around 18 to 22 years old.	transgender	woman
57594:8	a biological man who claims to identify as a woman filed a complaint with the massachusetts attorney general ’s office to use the state ’s gender identity law to force a female -- oriented spa to wax the area around his genitals.	biological	man
57604:38	under the#bathroomlaw that we are working to repeal, a biological male has the legal right to request a “ full brazilian ” and to receive it from women against their will.	biological	male
